test_score,skill_match_ratio,relevant_experience,project_match,preferred_domain,skills_text,projects_text,titles_text,label
94,0.5,5,0,database administration,database design query optimization replication postgresql performance tuning data warehousing communication,critical thinking project,database engineer data architect sql developer,fit
94,0.9230769230769232,4,1,artificial intelligence,scikitlearn tensorflow reinforcement learning computer vision ml pipelines rnn cv critical thinking keras nlp deep learning gan cnn,image recognition project,computer vision engineer computer vision engineer,fit
62,0.4444444444444444,0,1,quality assurance,test cases selenium jenkins cypress,teamwork project test scripts project,,no_fit
82,0.8333333333333334,0,1,mobile app development,xamarin kotlin push notification uiux mobile critical thinking swift flutter react native objectivec app store mobile testing,ios project app store project,,no_fit
84,1.0,0,0,blockchain,truffle smart contracts remix ethereum cryptography defi dapps web3 nfts solidity,problem solving project,,suggest
88,0.7692307692307693,0,1,artificial intelligence,reinforcement learning cv ml pipelines rnn computer vision critical thinking pytorch keras deep learning gan cnn,image recognition project,,suggest
73,0.7777777777777778,3,1,game development,shader programming teamwork game physics unreal engine blender game design ai unity communication,graphics project,level designer,partial
61,0.4545454545454545,4,0,networking,routing packet analysis network monitoring switching dhcp,communication project,network analyst it support specialist,no_fit
80,0.9166666666666666,5,1,database administration,backup sql server data warehousing database design query optimization oracle mongodb mysql nosql postgresql replication,database project,dba specialist db engineer database administrator,fit
91,1.0,8,1,cybersecurity,vulnerability assessment siem incident response network security teamwork linux cryptography penetration testing problem solving forensics risk management ethical hacking security auditing firewall,vulnerability scan project,information security specialist security analyst penetration tester,fit
69,0.875,8,0,product management,scrum market research roadmap stakeholder management requirements gathering analytics critical thinking agile communication,teamwork project,product owner product manager project manager,suggest
73,1.0,2,1,product management,scrum market research roadmap stakeholder management requirements gathering analytics prioritization critical thinking agile,planning project critical thinking project,project manager,partial
83,0.7,0,1,blockchain,smart contracts truffle ethereum teamwork cryptography defi dapps solidity,dapp project crypto project,,suggest
70,0.9090909090909092,0,1,networking,lanwlan dhcp vpn routing cisco tcpip dns network monitoring switching firewall,troubleshooting project configuration project,,suggest
77,0.5,5,1,product management,analytics requirements gathering prioritization scrum,launch project release project,product owner project manager,partial
84,0.9230769230769232,0,1,artificial intelligence,scikitlearn tensorflow reinforcement learning computer vision cv rnn ml pipelines pytorch problem solving nlp deep learning communication gan cnn,vision project object detection project,,suggest
69,0.8333333333333334,0,1,cloud computing,serverless gcp aws cloud security scaling kubernetes critical thinking docker cicd pipelines problem solving azure load balancing,orchestration project problem solving project,,no_fit
92,0.6923076923076923,3,1,uiux design,user research ux user testing journey mapping adobe xd design figma visual design prototype,research project,ui designer,fit
80,1.0,5,1,robotics,automation control systems mechanical design embedded systems robotics robot programming c arduino ros sensors,simulation project communication project,embedded systems engineer robotics engineer control systems engineer,fit
84,1.0,1,1,product management,scrum market research roadmap stakeholder management requirements gathering analytics prioritization critical thinking problem solving agile,strategy project,project manager,partial
74,1.0,1,1,mobile app development,xamarin android kotlin push notification firebase uiux mobile critical thinking flutter swift react native objectivec app store mobile testing communication,mobile game project,react native developer,partial
93,0.6666666666666666,9,1,augmented reality  virtual reality,c vr ar interaction design unreal engine 3d modeling problem solving,vr project interactive project,ar developer arvr developer ar developer,fit
78,0.9166666666666666,4,1,cybersecurity,vulnerability assessment siem incident response network security linux penetration testing forensics risk management ethical hacking security auditing firewall,malware project critical thinking project,soc analyst security consultant,partial
